SurgeCon Assessment  Date ,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2022-05-24 3:50,2022-May,Carbonear General Hospital,3,20,0.197000012,emerg.emerg
2022-05-24 12:48,2022-May,Carbonear General Hospital,5,40,0.395999998,emerg.emerg
2022-05-24 20:30,2022-May,Carbonear General Hospital,3,19,0.192000002,emerg.emerg
2022-05-25 0:08,2022-May,Carbonear General Hospital,3,21,0.214000002,emerg.emerg
2022-05-25 3:06,2022-May,Carbonear General Hospital,3,19,0.190499991,emerg.emerg
2022-05-25 11:26,2022-May,Carbonear General Hospital,4,28,0.281500012,emerg.emerg
2022-05-25 20:59,2022-May,Carbonear General Hospital,2,9,0.090000004,emerg.emerg
2022-05-26 9:47,2022-May,Carbonear General Hospital,3,24,0.244499981,emerg.emerg
2022-05-26 20:53,2022-May,Carbonear General Hospital,4,32,0.32249999,emerg.emerg
2022-05-27 6:59,2022-May,Carbonear General Hospital,2,16,0.162,emerg.emerg
2022-05-27 8:43,2022-May,Carbonear General Hospital,2,12,0.120499998,emerg.emerg
2022-05-27 10:03,2022-May,Carbonear General Hospital,2,14,0.1435,emerg.emerg
2022-05-27 14:06,2022-May,Carbonear General Hospital,4,26,0.255499989,emerg.emerg
2022-05-27 18:13,2022-May,Carbonear General Hospital,3,22,0.219500005,emerg.emerg
2022-05-28 8:00,2022-May,Carbonear General Hospital,3,22,0.218999997,emerg.emerg
2022-05-28 11:04,2022-May,Carbonear General Hospital,4,29,0.292499989,emerg.emerg
2022-05-28 14:17,2022-May,Carbonear General Hospital,4,29,0.288500011,emerg.emerg
2022-05-28 16:16,2022-May,Carbonear General Hospital,3,17,0.17400001,emerg.emerg
2022-05-29 11:50,2022-May,Carbonear General Hospital,4,33,0.327000022,emerg.emerg
2022-05-30 13:30,2022-May,Carbonear General Hospital,4,33,0.332500011,emerg.emerg
2022-05-30 15:21,2022-May,Carbonear General Hospital,5,37,0.367500007,emerg.emerg
2022-06-02 9:05,2022-June,Carbonear General Hospital,4,29,0.290500015,emerg.emerg
2022-06-02 20:24,2022-June,Carbonear General Hospital,4,27,0.268999994,emerg.emerg
2022-06-02 23:16,2022-June,Carbonear General Hospital,3,21,0.213,emerg.emerg
2022-06-03 21:15,2022-June,Carbonear General Hospital,5,36,0.355999976,emerg.emerg
2022-06-04 4:39,2022-June,Carbonear General Hospital,3,20,0.202000007,emerg.emerg
2022-06-04 20:13,2022-June,Carbonear General Hospital,3,18,0.183000013,emerg.emerg
2022-06-06 8:28,2022-June,Carbonear General Hospital,3,19,0.187000006,emerg.emerg
2022-06-06 10:51,2022-June,Carbonear General Hospital,3,21,0.211000025,emerg.emerg
2022-06-06 15:28,2022-June,Carbonear General Hospital,3,23,0.224999994,emerg.emerg
2022-06-06 18:26,2022-June,Carbonear General Hospital,3,23,0.227000013,emerg.emerg
2022-06-07 8:06,2022-June,Carbonear General Hospital,1,8,0.076499999,emerg.emerg
2022-06-07 12:08,2022-June,Carbonear General Hospital,3,25,0.252499998,emerg.emerg
2022-06-07 16:56,2022-June,Carbonear General Hospital,1,7,0.069499999,emerg.emerg
2022-06-07 18:44,2022-June,Carbonear General Hospital,2,10,0.102499999,emerg.emerg
2022-06-08 4:16,2022-June,Carbonear General Hospital,3,19,0.189500004,emerg.emerg
2022-06-08 15:27,2022-June,Carbonear General Hospital,3,24,0.238499999,emerg.emerg
2022-06-08 19:52,2022-June,Carbonear General Hospital,5,37,0.36500001,emerg.emerg
2022-06-09 1:10,2022-June,Carbonear General Hospital,3,21,0.207999989,emerg.emerg
2022-06-09 6:40,2022-June,Carbonear General Hospital,2,10,0.100999996,emerg.emerg
2022-06-09 14:30,2022-June,Carbonear General Hospital,2,13,0.128000006,emerg.emerg
2022-06-09 19:59,2022-June,Carbonear General Hospital,2,15,0.149000004,emerg.emerg
2022-06-10 11:09,2022-June,Carbonear General Hospital,3,17,0.174500003,emerg.emerg
2022-06-10 13:57,2022-June,Carbonear General Hospital,5,34,0.336500019,emerg.emerg
2022-06-10 20:31,2022-June,Carbonear General Hospital,3,21,0.211500019,emerg.emerg
2022-06-10 22:04,2022-June,Carbonear General Hospital,2,16,0.155499995,emerg.emerg
2022-06-10 23:47,2022-June,Carbonear General Hospital,3,22,0.222499996,emerg.emerg
2022-06-11 1:00,2022-June,Carbonear General Hospital,4,27,0.266500026,emerg.emerg
2022-06-11 4:12,2022-June,Carbonear General Hospital,3,20,0.198500007,emerg.emerg
2022-06-11 9:25,2022-June,Carbonear General Hospital,2,16,0.161499992,emerg.emerg
2022-06-11 12:04,2022-June,Carbonear General Hospital,3,23,0.233500004,emerg.emerg
2022-06-11 20:18,2022-June,Carbonear General Hospital,3,17,0.168499991,emerg.emerg
2022-06-11 22:29,2022-June,Carbonear General Hospital,3,20,0.198500007,emerg.emerg
2022-06-12 1:40,2022-June,Carbonear General Hospital,2,12,0.119499996,emerg.emerg
2022-06-12 20:21,2022-June,Carbonear General Hospital,4,27,0.270999998,emerg.emerg
2022-06-12 23:25,2022-June,Carbonear General Hospital,4,31,0.311999977,emerg.emerg
2022-06-13 2:30,2022-June,Carbonear General Hospital,3,24,0.236000001,emerg.emerg
2022-06-13 5:22,2022-June,Carbonear General Hospital,2,16,0.162,emerg.emerg
2022-06-13 8:07,2022-June,Carbonear General Hospital,2,14,0.137000009,emerg.emerg
2022-06-13 11:17,2022-June,Carbonear General Hospital,3,19,0.192000002,emerg.emerg
2022-06-13 14:58,2022-June,Carbonear General Hospital,3,19,0.188999996,emerg.emerg
2022-06-13 16:31,2022-June,Carbonear General Hospital,4,31,0.310000002,emerg.emerg
2022-06-13 22:15,2022-June,Carbonear General Hospital,3,18,0.184,emerg.emerg
2022-06-14 8:23,2022-June,Carbonear General Hospital,3,18,0.175999984,emerg.emerg
2022-06-14 13:14,2022-June,Carbonear General Hospital,2,12,0.123000003,emerg.emerg
2022-06-15 8:24,2022-June,Carbonear General Hospital,3,20,0.199000001,emerg.emerg
2022-06-15 10:48,2022-June,Carbonear General Hospital,3,19,0.192999989,emerg.emerg
2022-06-15 11:44,2022-June,Carbonear General Hospital,3,19,0.186000004,emerg.emerg
2022-06-15 14:56,2022-June,Carbonear General Hospital,3,21,0.209000021,emerg.emerg
2022-06-15 17:38,2022-June,Carbonear General Hospital,2,15,0.148000017,emerg.emerg
2022-06-15 17:55,2022-June,Carbonear General Hospital,2,15,0.153999999,emerg.emerg
2022-06-16 8:24,2022-June,Carbonear General Hospital,2,13,0.129000008,emerg.emerg
2022-06-16 8:36,2022-June,Carbonear General Hospital,3,22,0.223999992,emerg.emerg
2022-06-16 11:08,2022-June,Carbonear General Hospital,3,22,0.219000012,emerg.emerg
2022-06-16 14:34,2022-June,Carbonear General Hospital,3,23,0.226000011,emerg.emerg
2022-06-16 15:33,2022-June,Carbonear General Hospital,3,24,0.242000014,emerg.emerg
2022-06-16 18:48,2022-June,Carbonear General Hospital,2,10,0.098000005,emerg.emerg
2022-06-17 20:26,2022-June,Carbonear General Hospital,4,28,0.275000006,emerg.emerg
2022-06-17 20:30,2022-June,Carbonear General Hospital,4,28,0.281000018,emerg.emerg
2022-06-18 1:44,2022-June,Carbonear General Hospital,3,23,0.232000008,emerg.emerg
2022-06-18 20:30,2022-June,Carbonear General Hospital,2,15,0.153999999,emerg.emerg
2022-06-19 21:04,2022-June,Carbonear General Hospital,5,35,0.346500009,emerg.emerg
2022-06-19 21:05,2022-June,Carbonear General Hospital,4,32,0.316500008,emerg.emerg
2022-06-20 12:17,2022-June,Carbonear General Hospital,3,17,0.173499987,emerg.emerg
2022-06-20 17:33,2022-June,Carbonear General Hospital,3,25,0.245500013,emerg.emerg
2022-06-20 19:04,2022-June,Carbonear General Hospital,4,30,0.304500014,emerg.emerg
2022-06-20 21:34,2022-June,Carbonear General Hospital,3,21,0.209999993,emerg.emerg
2022-06-20 23:33,2022-June,Carbonear General Hospital,2,12,0.116000004,emerg.emerg
2022-06-21 6:46,2022-June,Carbonear General Hospital,1,6,0.063999996,emerg.emerg
2022-06-21 15:47,2022-June,Carbonear General Hospital,2,13,0.129000008,emerg.emerg
2022-06-21 20:23,2022-June,Carbonear General Hospital,2,14,0.141000003,emerg.emerg
2022-06-21 22:36,2022-June,Carbonear General Hospital,2,11,0.111999996,emerg.emerg
2022-06-22 0:52,2022-June,Carbonear General Hospital,3,18,0.182000011,emerg.emerg
2022-06-22 2:31,2022-June,Carbonear General Hospital,2,11,0.107000001,emerg.emerg
2022-06-22 12:19,2022-June,Carbonear General Hospital,1,6,0.064000003,emerg.emerg
2022-06-22 19:08,2022-June,Carbonear General Hospital,4,27,0.273000032,emerg.emerg
2022-06-23 6:18,2022-June,Carbonear General Hospital,1,4,0.041999999,emerg.emerg
2022-06-23 9:37,2022-June,Carbonear General Hospital,1,4,0.042000003,emerg.emerg
2022-06-23 20:51,2022-June,Carbonear General Hospital,1,6,0.056999996,emerg.emerg
2022-06-24 20:21,2022-June,Carbonear General Hospital,5,34,0.337000012,emerg.emerg
2022-06-24 23:16,2022-June,Carbonear General Hospital,4,29,0.285000026,emerg.emerg
2022-06-25 1:58,2022-June,Carbonear General Hospital,2,15,0.153000012,emerg.emerg
2022-06-25 7:05,2022-June,Carbonear General Hospital,1,5,0.054000001,emerg.emerg
2022-06-25 21:09,2022-June,Carbonear General Hospital,3,22,0.21800001,emerg.emerg
2022-06-25 23:36,2022-June,Carbonear General Hospital,4,28,0.2755,emerg.emerg
2022-06-26 1:18,2022-June,Carbonear General Hospital,3,22,0.2245,emerg.emerg
2022-06-26 7:11,2022-June,Carbonear General Hospital,2,9,0.090500005,emerg.emerg
2022-06-26 13:48,2022-June,Carbonear General Hospital,4,31,0.308499992,emerg.emerg
2022-06-27 1:44,2022-June,Carbonear General Hospital,1,6,0.059499998,emerg.emerg
2022-06-27 8:06,2022-June,Carbonear General Hospital,2,9,0.087499999,emerg.emerg
2022-06-27 11:11,2022-June,Carbonear General Hospital,3,22,0.218500003,emerg.emerg
2022-06-27 14:41,2022-June,Carbonear General Hospital,3,22,0.218500003,emerg.emerg
2022-06-29 19:57,2022-June,Carbonear General Hospital,3,22,0.218500003,emerg.emerg
2022-06-29 23:17,2022-June,Carbonear General Hospital,3,19,0.192999989,emerg.emerg
2022-06-30 2:03,2022-June,Carbonear General Hospital,2,11,0.109999999,emerg.emerg
2022-06-30 19:53,2022-June,Carbonear General Hospital,2,10,0.095999993,emerg.emerg
2022-06-30 22:50,2022-June,Carbonear General Hospital,2,15,0.147,emerg.emerg
2022-07-01 1:20,2022-July,Carbonear General Hospital,2,14,0.140999988,emerg.emerg
2022-07-01 5:06,2022-July,Carbonear General Hospital,2,15,0.147999987,emerg.emerg
2022-07-01 21:58,2022-July,Carbonear General Hospital,3,23,0.227000013,emerg.emerg
2022-07-02 17:45,2022-July,Carbonear General Hospital,5,35,0.346999973,emerg.emerg
2022-07-02 22:32,2022-July,Carbonear General Hospital,4,31,0.312000006,emerg.emerg
2022-07-03 3:17,2022-July,Carbonear General Hospital,3,21,0.204999998,emerg.emerg
2022-07-03 12:59,2022-July,Carbonear General Hospital,4,30,0.299000025,emerg.emerg
2022-07-03 14:21,2022-July,Carbonear General Hospital,4,31,0.31400001,emerg.emerg
2022-07-04 6:25,2022-July,Carbonear General Hospital,2,10,0.103,emerg.emerg
2022-07-04 9:07,2022-July,Carbonear General Hospital,3,19,0.188999996,emerg.emerg
2022-07-04 10:28,2022-July,Carbonear General Hospital,3,22,0.216000006,emerg.emerg
2022-07-04 12:11,2022-July,Carbonear General Hospital,3,22,0.222000003,emerg.emerg
2022-07-04 14:25,2022-July,Carbonear General Hospital,4,27,0.269000024,emerg.emerg
2022-07-04 16:07,2022-July,Carbonear General Hospital,4,29,0.286000013,emerg.emerg
2022-07-04 18:04,2022-July,Carbonear General Hospital,4,28,0.280000001,emerg.emerg
2022-07-05 8:01,2022-July,Carbonear General Hospital,3,18,0.180000007,emerg.emerg
2022-07-05 10:08,2022-July,Carbonear General Hospital,2,14,0.142000005,emerg.emerg
2022-07-05 11:50,2022-July,Carbonear General Hospital,2,15,0.147000015,emerg.emerg
2022-07-05 14:00,2022-July,Carbonear General Hospital,3,19,0.187999994,emerg.emerg
2022-07-05 16:25,2022-July,Carbonear General Hospital,5,34,0.335000008,emerg.emerg
2022-07-05 18:51,2022-July,Carbonear General Hospital,3,22,0.218999997,emerg.emerg
2022-07-06 12:09,2022-July,Carbonear General Hospital,5,35,0.346999973,emerg.emerg
2022-07-06 16:56,2022-July,Carbonear General Hospital,4,32,0.319999993,emerg.emerg
2022-07-06 22:48,2022-July,Carbonear General Hospital,3,22,0.21800001,emerg.emerg
2022-07-07 5:29,2022-July,Carbonear General Hospital,3,20,0.197000012,emerg.emerg
2022-07-07 20:52,2022-July,Carbonear General Hospital,4,30,0.296000004,emerg.emerg
2022-07-07 20:53,2022-July,Carbonear General Hospital,5,39,0.385999978,emerg.emerg
2022-07-07 20:54,2022-July,Carbonear General Hospital,5,39,0.385999978,emerg.emerg
2022-07-08 10:06,2022-July,Carbonear General Hospital,3,18,0.183000013,emerg.emerg
2022-07-08 15:49,2022-July,Carbonear General Hospital,3,20,0.201000005,emerg.emerg
2022-07-08 17:11,2022-July,Carbonear General Hospital,4,26,0.261000007,emerg.emerg
2022-07-08 20:30,2022-July,Carbonear General Hospital,4,30,0.296000004,emerg.emerg
2022-07-08 20:33,2022-July,Carbonear General Hospital,3,24,0.236000001,emerg.emerg
2022-07-08 22:22,2022-July,Carbonear General Hospital,4,27,0.266000003,emerg.emerg
2022-07-09 1:25,2022-July,Carbonear General Hospital,3,21,0.212000012,emerg.emerg
2022-07-09 12:29,2022-July,Carbonear General Hospital,4,28,0.284000009,emerg.emerg
2022-07-09 14:32,2022-July,Carbonear General Hospital,3,22,0.217999995,emerg.emerg
2022-07-09 20:03,2022-July,Carbonear General Hospital,4,29,0.291999996,emerg.emerg
2022-07-09 22:49,2022-July,Carbonear General Hospital,5,42,0.423999965,emerg.emerg
2022-07-10 1:48,2022-July,Carbonear General Hospital,5,37,0.367000014,emerg.emerg
2022-07-10 4:12,2022-July,Carbonear General Hospital,4,31,0.312999994,emerg.emerg
2022-07-10 11:15,2022-July,Carbonear General Hospital,5,46,0.457000017,emerg.emerg
2022-07-10 18:37,2022-July,Carbonear General Hospital,5,39,0.387999982,emerg.emerg
2022-07-10 20:51,2022-July,Carbonear General Hospital,4,29,0.289000005,emerg.emerg
2022-07-10 23:08,2022-July,Carbonear General Hospital,3,21,0.213,emerg.emerg
2022-07-11 3:06,2022-July,Carbonear General Hospital,2,13,0.134000003,emerg.emerg
2022-07-11 11:57,2022-July,Carbonear General Hospital,4,28,0.275000006,emerg.emerg
2022-07-11 14:12,2022-July,Carbonear General Hospital,4,31,0.305000007,emerg.emerg
2022-07-11 20:03,2022-July,Carbonear General Hospital,5,36,0.360000014,emerg.emerg
2022-07-12 5:29,2022-July,Carbonear General Hospital,3,19,0.187999994,emerg.emerg
2022-07-12 13:04,2022-July,Carbonear General Hospital,5,48,0.475999981,emerg.emerg
2022-07-12 14:43,2022-July,Carbonear General Hospital,4,30,0.300000012,emerg.emerg
2022-07-13 7:49,2022-July,Carbonear General Hospital,3,19,0.189999998,emerg.emerg
2022-07-13 10:02,2022-July,Carbonear General Hospital,4,27,0.265999973,emerg.emerg
2022-07-13 12:47,2022-July,Carbonear General Hospital,4,33,0.332000017,emerg.emerg
2022-07-13 14:31,2022-July,Carbonear General Hospital,5,35,0.346999973,emerg.emerg
2022-07-13 17:36,2022-July,Carbonear General Hospital,4,30,0.298999995,emerg.emerg
2022-07-14 11:50,2022-July,Carbonear General Hospital,5,37,0.366999984,emerg.emerg
2022-07-14 11:51,2022-July,Carbonear General Hospital,4,31,0.306999981,emerg.emerg
2022-07-14 13:49,2022-July,Carbonear General Hospital,5,40,0.398000032,emerg.emerg
2022-07-14 16:40,2022-July,Carbonear General Hospital,4,28,0.277999997,emerg.emerg
2022-07-14 18:23,2022-July,Carbonear General Hospital,4,28,0.281000018,emerg.emerg
2022-07-14 21:16,2022-July,Carbonear General Hospital,5,38,0.382999986,emerg.emerg
2022-07-15 13:12,2022-July,Carbonear General Hospital,5,38,0.375,emerg.emerg
2022-07-15 16:14,2022-July,Carbonear General Hospital,5,36,0.360499978,emerg.emerg
2022-07-16 23:20,2022-July,Carbonear General Hospital,2,13,0.134000003,emerg.emerg
2022-07-18 8:57,2022-July,Carbonear General Hospital,4,33,0.333499998,emerg.emerg
2022-07-18 10:00,2022-July,Carbonear General Hospital,4,31,0.307500005,emerg.emerg
2022-07-18 20:56,2022-July,Carbonear General Hospital,5,48,0.478499979,emerg.emerg
2022-07-19 0:22,2022-July,Carbonear General Hospital,5,39,0.394500017,emerg.emerg
2022-07-19 2:10,2022-July,Carbonear General Hospital,5,34,0.340000004,emerg.emerg
2022-07-19 5:14,2022-July,Carbonear General Hospital,4,26,0.256999999,emerg.emerg
2022-07-19 13:59,2022-July,Carbonear General Hospital,5,38,0.381999969,emerg.emerg
2022-07-19 18:08,2022-July,Carbonear General Hospital,4,30,0.300999999,emerg.emerg
2022-07-19 20:24,2022-July,Carbonear General Hospital,3,21,0.207000002,emerg.emerg
2022-07-19 23:18,2022-July,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2022-07-20 2:56,2022-July,Carbonear General Hospital,1,6,0.062000006,emerg.emerg
2022-07-20 15:29,2022-July,Carbonear General Hospital,4,28,0.275000006,emerg.emerg
2022-07-21 5:09,2022-July,Carbonear General Hospital,2,14,0.135000005,emerg.emerg
2022-07-21 13:19,2022-July,Carbonear General Hospital,4,27,0.273000002,emerg.emerg
2022-07-23 8:11,2022-July,Carbonear General Hospital,3,24,0.237000003,emerg.emerg
2022-07-23 10:30,2022-July,Carbonear General Hospital,3,19,0.192999989,emerg.emerg
2022-07-23 12:31,2022-July,Carbonear General Hospital,4,26,0.261000007,emerg.emerg
2022-07-23 15:53,2022-July,Carbonear General Hospital,3,25,0.254000008,emerg.emerg
2022-07-23 21:28,2022-July,Carbonear General Hospital,5,37,0.365999997,emerg.emerg
2022-07-24 8:14,2022-July,Carbonear General Hospital,3,23,0.232000008,emerg.emerg
2022-07-24 10:25,2022-July,Carbonear General Hospital,3,23,0.232999995,emerg.emerg
2022-07-24 12:44,2022-July,Carbonear General Hospital,4,29,0.286000013,emerg.emerg
2022-07-24 14:08,2022-July,Carbonear General Hospital,5,48,0.475999981,emerg.emerg
2022-07-24 17:36,2022-July,Carbonear General Hospital,5,42,0.41900003,emerg.emerg
2022-07-26 4:14,2022-July,Carbonear General Hospital,4,32,0.318500012,emerg.emerg
2022-07-26 8:08,2022-July,Carbonear General Hospital,5,39,0.390000045,emerg.emerg
2022-07-26 13:30,2022-July,Carbonear General Hospital,5,49,0.486499965,emerg.emerg
2022-07-26 18:53,2022-July,Carbonear General Hospital,4,28,0.281499982,emerg.emerg
2022-07-27 4:26,2022-July,Carbonear General Hospital,4,28,0.2755,emerg.emerg
2022-07-27 9:49,2022-July,Carbonear General Hospital,2,16,0.16049999,emerg.emerg
2022-07-27 17:55,2022-July,Carbonear General Hospital,3,25,0.25150001,emerg.emerg
2022-07-27 21:06,2022-July,Carbonear General Hospital,4,29,0.287499994,emerg.emerg
2022-07-27 23:08,2022-July,Carbonear General Hospital,3,24,0.24149999,emerg.emerg
2022-07-28 2:15,2022-July,Carbonear General Hospital,2,12,0.1175,emerg.emerg
2022-07-28 8:58,2022-July,Carbonear General Hospital,3,20,0.202500001,emerg.emerg
2022-07-28 13:28,2022-July,Carbonear General Hospital,3,25,0.253500015,emerg.emerg
2022-07-29 1:30,2022-July,Carbonear General Hospital,4,28,0.282499999,emerg.emerg
2022-07-29 22:28,2022-July,Carbonear General Hospital,3,21,0.204999998,emerg.emerg
2022-07-30 14:39,2022-July,Carbonear General Hospital,4,26,0.257999986,emerg.emerg
2022-07-30 20:21,2022-July,Carbonear General Hospital,4,31,0.312999994,emerg.emerg
2022-07-31 6:44,2022-July,Carbonear General Hospital,3,17,0.170000002,emerg.emerg
2022-07-31 12:52,2022-July,Carbonear General Hospital,5,42,0.422000021,emerg.emerg
2022-07-31 21:20,2022-July,Carbonear General Hospital,3,24,0.237999991,emerg.emerg
2022-08-01 18:55,2022-August,Carbonear General Hospital,4,27,0.273999989,emerg.emerg
2022-08-02 14:57,2022-August,Carbonear General Hospital,5,44,0.442000002,emerg.emerg
2022-08-02 22:15,2022-August,Carbonear General Hospital,5,39,0.390999973,emerg.emerg
2022-08-03 8:19,2022-August,Carbonear General Hospital,5,40,0.399000019,emerg.emerg
2022-08-03 22:52,2022-August,Carbonear General Hospital,3,17,0.168000013,emerg.emerg
2022-08-04 6:27,2022-August,Carbonear General Hospital,2,12,0.115500003,emerg.emerg
2022-08-04 23:28,2022-August,Carbonear General Hospital,2,14,0.139500007,emerg.emerg
2022-08-06 12:10,2022-August,Carbonear General Hospital,4,30,0.304500014,emerg.emerg
2022-08-07 10:03,2022-August,Carbonear General Hospital,5,37,0.366000026,emerg.emerg
2022-08-07 14:11,2022-August,Carbonear General Hospital,4,30,0.297999978,emerg.emerg
2022-08-08 11:42,2022-August,Carbonear General Hospital,4,28,0.283000022,emerg.emerg
2022-08-08 22:25,2022-August,Carbonear General Hospital,3,24,0.234999999,emerg.emerg
2022-08-10 5:25,2022-August,Carbonear General Hospital,2,9,0.090000004,emerg.emerg
2022-08-10 13:07,2022-August,Carbonear General Hospital,4,33,0.324999988,emerg.emerg
2022-08-10 20:12,2022-August,Carbonear General Hospital,3,19,0.187000006,emerg.emerg
2022-08-10 23:03,2022-August,Carbonear General Hospital,2,16,0.164000019,emerg.emerg
2022-08-11 7:07,2022-August,Carbonear General Hospital,2,14,0.140999988,emerg.emerg
2022-08-11 20:04,2022-August,Carbonear General Hospital,3,17,0.172999993,emerg.emerg
2022-08-11 23:10,2022-August,Carbonear General Hospital,3,24,0.240999997,emerg.emerg
2022-08-12 5:42,2022-August,Carbonear General Hospital,2,13,0.12650001,emerg.emerg
2022-08-12 21:19,2022-August,Carbonear General Hospital,2,11,0.106000006,emerg.emerg
2022-08-13 11:51,2022-August,Carbonear General Hospital,3,19,0.193999976,emerg.emerg
2022-08-13 20:30,2022-August,Carbonear General Hospital,4,32,0.316000015,emerg.emerg
2022-08-14 2:40,2022-August,Carbonear General Hospital,2,13,0.134000003,emerg.emerg
2022-08-14 16:35,2022-August,Carbonear General Hospital,3,18,0.182000011,emerg.emerg
2022-08-14 21:07,2022-August,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2022-08-15 9:41,2022-August,Carbonear General Hospital,3,17,0.171000004,emerg.emerg
2022-08-15 15:27,2022-August,Carbonear General Hospital,4,32,0.316000015,emerg.emerg
2022-08-15 20:02,2022-August,Carbonear General Hospital,4,27,0.270000011,emerg.emerg
2022-08-15 23:27,2022-August,Carbonear General Hospital,4,26,0.263999999,emerg.emerg
2022-08-16 4:02,2022-August,Carbonear General Hospital,2,13,0.129000008,emerg.emerg
2022-08-16 10:09,2022-August,Carbonear General Hospital,3,22,0.217000008,emerg.emerg
2022-08-16 17:53,2022-August,Carbonear General Hospital,3,20,0.200000003,emerg.emerg
2022-08-16 21:03,2022-August,Carbonear General Hospital,4,28,0.276000023,emerg.emerg
2022-08-16 22:25,2022-August,Carbonear General Hospital,3,19,0.188999996,emerg.emerg
2022-08-17 6:52,2022-August,Carbonear General Hospital,2,12,0.123999998,emerg.emerg
2022-08-17 12:11,2022-August,Carbonear General Hospital,3,17,0.165999979,emerg.emerg
2022-08-18 5:20,2022-August,Carbonear General Hospital,3,23,0.229000002,emerg.emerg
2022-08-18 11:33,2022-August,Carbonear General Hospital,4,29,0.291999996,emerg.emerg
2022-08-19 9:39,2022-August,Carbonear General Hospital,3,20,0.201000005,emerg.emerg
2022-08-19 12:59,2022-August,Carbonear General Hospital,3,19,0.190999985,emerg.emerg
2022-08-19 14:42,2022-August,Carbonear General Hospital,3,18,0.184999987,emerg.emerg
2022-08-20 8:43,2022-August,Carbonear General Hospital,3,25,0.253000021,emerg.emerg
2022-08-20 12:06,2022-August,Carbonear General Hospital,3,21,0.208000004,emerg.emerg
2022-08-20 14:56,2022-August,Carbonear General Hospital,3,22,0.215000004,emerg.emerg
2022-08-20 18:11,2022-August,Carbonear General Hospital,4,29,0.286000013,emerg.emerg
2022-08-21 8:09,2022-August,Carbonear General Hospital,4,26,0.263000011,emerg.emerg
2022-08-21 10:11,2022-August,Carbonear General Hospital,4,31,0.305999994,emerg.emerg
2022-08-21 12:56,2022-August,Carbonear General Hospital,4,33,0.332000017,emerg.emerg
2022-08-21 16:17,2022-August,Carbonear General Hospital,3,18,0.177000001,emerg.emerg
2022-08-21 18:31,2022-August,Carbonear General Hospital,2,15,0.153999999,emerg.emerg
2022-08-22 11:35,2022-August,Carbonear General Hospital,4,31,0.305999994,emerg.emerg
2022-08-24 14:08,2022-August,Carbonear General Hospital,3,19,0.186000004,emerg.emerg
2022-08-24 14:11,2022-August,Carbonear General Hospital,3,19,0.186000004,emerg.emerg
2022-08-24 15:47,2022-August,Carbonear General Hospital,4,28,0.277999997,emerg.emerg
2022-08-24 20:19,2022-August,Carbonear General Hospital,4,26,0.262999982,emerg.emerg
2022-08-25 10:08,2022-August,Carbonear General Hospital,5,35,0.34799999,emerg.emerg
2022-08-25 15:01,2022-August,Carbonear General Hospital,3,22,0.223499998,emerg.emerg
2022-08-25 22:12,2022-August,Carbonear General Hospital,4,29,0.288000017,emerg.emerg
2022-08-26 14:28,2022-August,Carbonear General Hospital,5,38,0.375,emerg.emerg
2022-08-27 12:31,2022-August,Carbonear General Hospital,4,27,0.268000007,emerg.emerg
2022-08-28 1:35,2022-August,Carbonear General Hospital,3,20,0.201000005,emerg.emerg
2022-08-29 8:09,2022-August,Carbonear General Hospital,4,27,0.2685,emerg.emerg
2022-08-29 10:16,2022-August,Carbonear General Hospital,3,24,0.240500018,emerg.emerg
2022-08-29 13:54,2022-August,Carbonear General Hospital,4,29,0.294499993,emerg.emerg
2022-08-29 17:29,2022-August,Carbonear General Hospital,3,25,0.254000008,emerg.emerg
2022-08-30 7:56,2022-August,Carbonear General Hospital,5,38,0.384000003,emerg.emerg
2022-08-30 10:17,2022-August,Carbonear General Hospital,5,41,0.412999988,emerg.emerg
2022-08-30 13:33,2022-August,Carbonear General Hospital,5,36,0.362000018,emerg.emerg
2022-08-30 15:56,2022-August,Carbonear General Hospital,5,40,0.400999993,emerg.emerg
2022-08-31 8:18,2022-August,Carbonear General Hospital,3,18,0.177999988,emerg.emerg
2022-08-31 10:51,2022-August,Carbonear General Hospital,4,28,0.281999975,emerg.emerg
2022-08-31 15:10,2022-August,Carbonear General Hospital,3,22,0.223999992,emerg.emerg
2022-09-01 8:47,2022-September,Carbonear General Hospital,4,28,0.277999997,emerg.emerg
2022-09-01 11:20,2022-September,Carbonear General Hospital,5,38,0.378999978,emerg.emerg
2022-09-02 10:39,2022-September,Carbonear General Hospital,3,24,0.234999999,emerg.emerg
2022-09-02 15:08,2022-September,Carbonear General Hospital,4,31,0.311999977,emerg.emerg
2022-09-02 20:19,2022-September,Carbonear General Hospital,3,18,0.180000007,emerg.emerg
2022-09-02 23:22,2022-September,Carbonear General Hospital,2,16,0.155499995,emerg.emerg
2022-09-03 5:22,2022-September,Carbonear General Hospital,2,11,0.1065,emerg.emerg
2022-09-03 11:35,2022-September,Carbonear General Hospital,3,23,0.226000011,emerg.emerg
2022-09-03 19:43,2022-September,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2022-09-03 22:20,2022-September,Carbonear General Hospital,3,19,0.192999989,emerg.emerg
2022-09-04 4:51,2022-September,Carbonear General Hospital,5,38,0.376000017,emerg.emerg
